date,wcontent,phead,hconduc,temp
2019-01-18,0.346090909090909,-149.36363636363637,0.0934118181818182,3.642727272727273
2019-01-19,0.34218181818181814,-198.03636363636363,0.06042181818181819,2.299090909090909
2019-01-20,0.3391818181818182,-241.70909090909092,0.04313636363636364,1.9518181818181817
2019-01-21,0.33590909090909093,-292.8272727272727,0.031044545454545457,1.728181818181818
2019-01-22,0.33236363636363636,-353.8090909090909,0.022310000000000003,1.67
2019-01-23,0.3302727272727273,-402.8545454545455,0.017354545454545452,2.1990909090909088
2019-01-24,0.32636363636363636,-495.1454545454545,0.012308181818181819,3.145454545454545
2019-01-25,0.3222727272727273,-615.3363636363637,0.008610727272727272,4.331818181818182
2019-01-26,0.31872727272727275,-740.4636363636364,0.006252000000000001,5.32090909090909
2019-01-27,0.3231818181818182,-583.6090909090909,0.009371636363636363,7.402727272727273
2019-01-28,0.33790909090909094,-299.5090909090909,0.08800699999999999,7.9345454545454555
2019-01-29,0.33563636363636373,-297.76363636363635,0.029350909090909087,7.759090909090909
2019-01-30,0.332,-359.8363636363636,0.021198181818181817,6.960909090909089
2019-01-31,0.3276363636363636,-467.6090909090909,0.013980636363636363,7.95
2019-02-01,0.3218181818181819,-645.4181818181818,0.008731727272727271,7.619999999999999
2019-02-02,0.3185454545454545,-755.4363636363636,0.006268000000000001,7.170909090909089
2019-02-03,0.31690909090909086,-807.3454545454546,0.005014636363636363,5.901818181818182
2019-02-04,0.31427272727272726,-915.7454545454545,0.003975636363636363,4.602727272727273
2019-02-05,0.31163636363636366,-1055.8818181818183,0.003144727272727272,3.9518181818181817
2019-02-06,0.3086363636363636,-1250.8272727272727,0.0024673363636363633,3.7390909090909097
2019-02-07,0.30663636363636365,-1373.1545454545455,0.0020299181818181815,4.074545454545455
2019-02-08,0.3044545454545455,-1560.918181818182,0.001661790909090909,5.035454545454545
2019-02-09,0.303,-1620.5454545454545,0.0014235909090909095,5.915454545454546
2019-02-10,0.3004545454545454,-1894.090909090909,0.0011749181818181819,6.3
2019-02-11,0.30163636363636365,-1672.909090909091,0.0010981454545454545,6.154545454545454
2019-02-12,0.2998181818181818,-1839.1818181818182,0.0009479818181818181,5.693636363636364
2019-02-13,0.2973636363636364,-2159.7272727272725,0.0008034690909090909,5.242727272727273
2019-02-14,0.2956363636363636,-2376.818181818182,0.00070135,5.632727272727273
2019-02-15,0.2940909090909091,-2614.0,0.0006119881818181819,6.796363636363638
2019-02-16,0.29536363636363633,-2294.6363636363635,0.0006080454545454545,7.19909090909091
2019-02-17,0.294,-2405.7272727272725,0.0005151,6.085454545454545
2019-02-18,0.2919999999999999,-2727.2727272727275,0.0004519581818181818,4.893636363636364
2019-02-19,0.29009090909090907,-3134.0,0.0003956190909090909,4.578181818181818
2019-02-20,0.289,-3326.181818181818,0.0003573181818181818,3.694545454545455
2019-02-21,0.2879090909090909,-3535.2727272727275,0.00032258454545454546,4.482727272727273
2019-02-22,0.28709090909090906,-3705.181818181818,0.0002936027272727273,5.20090909090909
2019-02-23,0.2860909090909091,-3869.818181818182,0.00026866272727272725,5.220909090909091
2019-02-24,0.2851818181818182,-4051.4545454545455,0.00024615909090909094,5.275454545454546
2019-02-25,0.2842727272727273,-4266.636363636364,0.00022495636363636365,5.918181818181818
2019-02-26,0.28354545454545454,-4400.909090909091,0.00020880363636363637,5.927272727272726
2019-02-27,0.28318181818181815,-4485.090909090909,0.00019534,6.876363636363636
2019-02-28,0.2827272727272727,-4535.636363636364,0.00018291636363636365,6.871818181818182
2019-03-01,0.2836363636363637,-4089.2727272727275,0.00017818272727272727,6.841818181818181
2019-03-02,0.28445454545454546,-3801.181818181818,0.00017727999999999998,6.213636363636364
2019-03-03,0.2828181818181818,-4234.727272727273,0.00015805454545454544,6.624545454545455
2019-03-04,0.282,-4447.545454545455,0.00014793090909090908,7.402727272727273
2019-03-05,0.32609090909090904,-1240.6904545454547,0.47008990000000006,7.472727272727272
2019-03-06,0.32236363636363635,-681.0909090909091,0.010468845454545456,7.950000000000001
2019-03-07,0.3170909090909091,-783.2636363636364,0.004612272727272727,8.235454545454544
2019-03-08,0.31400000000000006,-911.5363636363636,0.003468545454545455,7.787272727272729
2019-03-09,0.3100909090909091,-1135.4545454545455,0.0026335181818181817,6.914545454545455
2019-03-10,0.3068181818181818,-1373.4454545454546,0.0020768363636363635,6.193636363636363
2019-03-11,0.3031818181818182,-1715.5363636363636,0.001623418181818182,7.363636363636363
2019-03-12,0.30018181818181816,-2070.4545454545455,0.0012878972727272727,7.136363636363635
2019-03-13,0.2975454545454545,-2389.181818181818,0.0010410881818181817,9.31181818181818
2019-03-14,0.29527272727272724,-2694.5454545454545,0.0008530727272727274,10.780909090909091
2019-03-15,0.3109090909090909,-1260.2454545454545,0.013430209090909093,10.267272727272726
2019-03-16,0.30627272727272725,-1296.1818181818182,0.0015513636363636363,9.595454545454546
2019-03-17,0.32745454545454544,-711.3181818181819,0.1342570909090909,10.115454545454545
2019-03-18,0.32218181818181824,-623.5,0.008747636363636364,8.625454545454545
2019-03-19,0.3183636363636364,-733.4181818181818,0.005161181818181817,7.665454545454546
2019-03-20,0.3137272727272727,-932.7,0.003653363636363636,7.033636363636364
2019-03-21,0.30990909090909097,-1184.8272727272727,0.002734281818181818,6.403636363636363
2019-03-22,0.30554545454545456,-1529.490909090909,0.0020623545454545454,5.987272727272726
2019-03-23,0.30163636363636365,-1983.209090909091,0.001558191818181818,7.8881818181818195
2019-03-24,0.30063636363636365,-1917.3636363636363,0.001263418181818182,9.254545454545454
2019-03-25,0.3374545454545455,-464.0854545454546,0.5848992727272727,9.643636363636363
2019-03-26,0.361,-9.399818181818182,1.3917272727272727,8.752727272727272
2019-03-27,0.34927272727272723,-114.85727272727271,0.14163454545454543,8.504545454545454
2019-03-28,0.3421818181818182,-199.11818181818182,0.06202181818181819,8.435454545454546
2019-03-29,0.33618181818181814,-288.95454545454544,0.033707272727272725,8.839090909090908
2019-03-30,0.3293636363636364,-433.9818181818182,0.01799218181818182,10.280000000000001
2019-03-31,0.36199999999999993,-2.723,2.483,11.343636363636364
2019-04-01,0.361,-11.23909090909091,1.2512727272727269,11.169090909090908
2019-04-02,0.3473636363636364,-133.9181818181818,0.11695454545454545,10.9
2019-04-03,0.3384545454545455,-257.76363636363635,0.04331636363636363,10.483636363636364
2019-04-04,0.3302727272727273,-416.8545454545455,0.02029018181818182,11.145454545454545
2019-04-05,0.3239090909090909,-596.2545454545455,0.011215363636363634,11.80090909090909
2019-04-06,0.3164545454545455,-919.7727272727273,0.006293318181818181,12.302727272727275
2019-04-07,0.3191818181818182,-702.4727272727273,0.006034545454545454,12.92181818181818
2019-04-08,0.3131818181818181,-998.3545454545455,0.0037718,13.127272727272727
2019-04-09,0.30763636363636365,-1407.5272727272727,0.002654963636363636,12.831818181818184
2019-04-10,0.3028181818181818,-1912.3727272727272,0.0019073881818181815,13.169090909090908
2019-04-11,0.3000909090909091,-2189.7818181818184,0.0014546227272727273,13.875454545454545
2019-04-12,0.30036363636363644,-1896.909090909091,0.0012016727272727273,14.350909090909092
2019-04-13,0.29672727272727273,-2411.5454545454545,0.0009437036363636363,13.39
2019-04-14,0.29418181818181816,-2839.090909090909,0.0007682718181818181,12.93909090909091
2019-04-15,0.3262727272727272,-782.7263636363635,0.15007336363636364,13.094545454545456
2019-04-16,0.32281818181818184,-614.3818181818182,0.009450363636363635,13.621818181818183
2019-04-17,0.3107272727272728,-1157.7545454545455,0.0031265363636363637,15.72
2019-04-18,0.30999999999999994,-1123.9454545454546,0.0025325636363636365,15.617272727272729
2019-04-19,0.3083636363636364,-1214.6272727272728,0.002121563636363636,13.655454545454548
2019-04-20,0.3027272727272728,-1760.581818181818,0.001554890909090909,13.03
2019-04-21,0.2992727272727273,-2208.909090909091,0.0012141636363636364,12.065454545454546
2019-04-22,0.34518181818181815,-297.4336181818182,5.932363000000001,10.43
2019-04-23,0.33936363636363637,-237.5090909090909,0.04492,8.744545454545456
2019-04-24,0.3309090909090909,-400.8363636363636,0.020969545454545453,7.802727272727274
2019-04-25,0.32272727272727275,-645.1818181818181,0.010702,7.981818181818183
2019-04-26,0.3149090909090909,-1043.5363636363636,0.005918018181818182,8.700909090909091
2019-04-27,0.3090909090909091,-1483.918181818182,0.003662212727272727,9.660000000000002
2019-04-28,0.3039090909090909,-1970.8909090909092,0.002416847272727273,11.746363636363636
2019-04-29,0.3378181818181818,-384.49254545454545,0.3811340000000001,12.813636363636364
2019-04-30,0.3265454545454546,-489.90909090909093,0.012587454545454546,14.298181818181817
2019-05-01,0.3212727272727273,-656.8272727272728,0.008046727272727271,14.370000000000001
2019-05-02,0.3124545454545455,-1172.0181818181818,0.004599918181818183,16.506363636363638
2019-05-03,0.30554545454545456,-1834.6272727272728,0.002856760909090909,17.779999999999998
2019-05-04,0.30172727272727273,-2196.3545454545456,0.0019624372727272727,18.372727272727275
2019-05-05,0.2983636363636364,-2522.327272727273,0.001426040909090909,19.028181818181817
2019-05-06,0.32627272727272727,-696.9409090909091,0.11579963636363635,18.554545454545455
2019-05-07,0.31572727272727275,-838.2181818181818,0.004136909090909091,18.895454545454545
2019-05-08,0.3044545454545455,-1768.0727272727272,0.0020236427272727273,19.22090909090909
2019-05-09,0.30009090909090913,-2238.9,0.0014756281818181817,19.64909090909091
2019-05-10,0.29600000000000004,-2694.4545454545455,0.0010754072727272726,22.277272727272727
2019-05-11,0.2932727272727273,-3152.090909090909,0.0008291227272727272,20.203636363636363
2019-05-12,0.291,-3471.090909090909,0.0006559881818181817,19.667272727272728
2019-05-13,0.31809090909090904,-1084.0272727272727,0.0614273818181818,20.403636363636366
2019-05-14,0.3073636363636364,-1247.5545454545454,0.0018011999999999998,20.73
2019-05-15,0.2988181818181818,-2101.3636363636365,0.000978897272727273,20.509999999999998
2019-05-16,0.2939090909090909,-2905.2727272727275,0.0007271372727272727,19.98090909090909
2019-05-17,0.2909090909090909,-3396.4545454545455,0.0005847081818181818,19.796363636363637
2019-05-18,0.28900000000000003,-3789.090909090909,0.0004826036363636363,20.221818181818183
2019-05-19,0.28727272727272724,-4062.3636363636365,0.00040796454545454544,20.900000000000006
2019-05-20,0.3105454545454545,-1522.3972727272728,0.03043676363636363,21.477272727272727
2019-05-21,0.2999090909090909,-1774.3636363636363,0.0008194636363636364,21.122727272727268
2019-05-22,0.29381818181818176,-2540.4545454545455,0.0005274427272727273,19.470909090909092
2019-05-23,0.290090909090909,-3221.5454545454545,0.00042135636363636365,19.753636363636364
2019-05-24,0.28745454545454546,-3800.3636363636365,0.0003507645454545454,20.857272727272726
2019-05-25,0.28590909090909095,-4103.909090909091,0.00030480090909090914,21.617272727272727
2019-05-26,0.2847272727272727,-4295.909090909091,0.00026889909090909087,22.319999999999997
2019-05-27,0.3131818181818181,-1540.9881818181818,0.07338861818181817,24.211818181818185
2019-05-28,0.3020909090909091,-1637.090909090909,0.0011131181818181818,23.10727272727273
2019-05-29,0.29345454545454547,-2685.2727272727275,0.0005240536363636364,22.383636363636363
2019-05-30,0.28954545454545455,-3369.909090909091,0.0004005945454545455,21.64818181818182
2019-05-31,0.2873636363636364,-3832.3636363636365,0.0003376290909090909,20.580909090909092
2019-06-01,0.2855454545454545,-4149.909090909091,0.00029521818181818185,20.405454545454546
2019-06-02,0.28463636363636363,-4382.181818181818,0.00026272727272727277,21.027272727272727
2019-06-03,0.31827272727272726,-1379.53,0.2035576090909091,21.883636363636363
2019-06-04,0.3075454545454545,-1283.6727272727273,0.002101972727272727,23.115454545454543
2019-06-05,0.29745454545454547,-2218.909090909091,0.0008400172727272728,24.756363636363634
2019-06-06,0.2936363636363637,-2849.0,0.0006223563636363637,26.257272727272724
2019-06-07,0.2904545454545454,-3344.3636363636365,0.0005060254545454546,27.199090909090906
2019-06-08,0.2886363636363636,-3723.181818181818,0.0004274590909090909,28.014545454545452
2019-06-09,0.287,-4065.090909090909,0.00036515818181818185,27.09
2019-06-10,0.31445454545454543,-1369.9481818181816,0.06350324545454546,26.311818181818182
2019-06-11,0.3085454545454545,-1230.3818181818183,0.0023021636363636366,25.563636363636363
2019-06-12,0.29990909090909085,-1865.7272727272727,0.0009306909090909092,25.64727272727272
2019-06-13,0.2957272727272727,-2417.4545454545455,0.0006945490909090909,25.885454545454543
2019-06-14,0.2927272727272728,-2907.0,0.0005685627272727274,26.098181818181814
2019-06-15,0.2905454545454545,-3293.7272727272725,0.0004806409090909091,25.888181818181813
2019-06-16,0.289,-3561.7272727272725,0.00041800636363636365,26.071818181818188
2019-06-17,0.2878181818181818,-3770.818181818182,0.00036912818181818175,26.95727272727272
2019-06-18,0.287,-3881.0,0.0003331572727272727,26.96818181818182
2019-06-19,0.28609090909090906,-4036.181818181818,0.0003004881818181818,26.816363636363633
2019-06-20,0.2853636363636363,-4172.0,0.00027325090909090905,26.776363636363634
2019-06-21,0.28400000000000003,-4476.727272727273,0.00024254454545454544,27.37272727272727
2019-06-22,0.2833636363636364,-4631.090909090909,0.0002207209090909091,26.934545454545454
2019-06-23,0.28236363636363637,-4844.181818181818,0.00019979545454545456,27.65727272727273
2019-06-24,0.28172727272727277,-4981.363636363636,0.0001836690909090909,29.39272727272727
2019-06-25,0.28136363636363637,-5054.0,0.00017152100000000003,30.495454545454546
2019-06-26,0.2809090909090909,-5088.727272727273,0.00016208036363636364,29.951818181818183
2019-06-27,0.2808181818181818,-5122.272727272727,0.0001538673636363636,29.288181818181815
